iter	Passed	Remaining
3898	263504	1088147
3899	263569	1088069
3900	263635	1087995
3901	263692	1087883
3902	263750	1087778
3903	263819	1087713
3904	263893	1087673
3905	263959	1087598
3906	264028	1087536
3907	264090	1087448
3908	264161	1087392
3909	264228	1087322
3910	264290	1087234
3911	264363	1087189
3912	264433	1087131
3913	264508	1087093
3914	264576	1087028
3915	264652	1086992
3916	264724	1086946
3917	264786	1086854
3918	264855	1086791
3919	264923	1086725
3920	264989	1086653
3921	265057	1086587
3922	265127	1086528
3923	265190	1086444
3924	265267	1086412
3925	265336	1086353
3926	265394	1086244
3927	265458	1086164
3928	265519	1086070
3929	265588	1086008
3930	265658	1085947
3931	265723	1085871
3932	265794	1085816
3933	265865	1085763
3934	265936	1085711
3935	266005	1085649
3936	266067	1085557
3937	266135	1085492
3938	266207	1085443
3939	266275	1085378
3940	266345	1085320
3941	266407	1085229
3942	266478	1085176
3943	266544	1085100
3944	266614	1085044
3945	266685	1084991
3946	266747	1084900
3947	266816	1084836
3948	266884	1084770
3949	266953	1084711
3950	267020	1084639
3951	267085	1084560
3952	267154	1084498
3953	267222	1084432
3954	267289	1084365
3955	267358	1084301
3956	267422	1084221
3957	267484	1084130
3958	267543	1084026
3959	267609	1083952
3960	267682	1083907
3961	267752	1083849
3962	267820	1083784
3963	267889	1083722
3964	267957	1083656
3965	268020	1083570
3966	268091	1083515
3967	268158	1083446
3968	268228	1083389
3969	268299	1083335
3970	268363	1083252
3971	268432	1083193
3972	268495	1083107
3973	268566	1083051
3974	268635	1082989
3975	268692	1082880
3976	268757	1082801
3977	268825	1082733
3978	268884	1082633
3979	268959	1082597
3980	269022	1082509
3981	269096	1082467
3982	269160	1082386
3983	269216	1082273
3984	269286	1082213
3985	269348	1082124
3986	269419	1082071
3987	269488	1082010
3988	269558	1081952
3989	269627	1081888
3990	269690	1081804
3991	269763	1081759
3992	269831	1081692
3993	269900	1081628
3994	269964	1081545
3995	270028	1081465
3996	270103	1081425
3997	270166	1081340
3998	270231	1081263
3999	270298	1081194
4000	270369	1081141
4001	270427	1081032
4002	270489	1080942
4003	270555	1080871
4004	270631	1080837
4005	270701	1080777
4006	270769	1080710
4007	270836	1080642
4008	270907	1080589
4009	270975	1080525
4010	271040	1080443
4011	271112	1080394
4012	271182	1080337
4013	271249	1080266
4014	271316	1080196
4015	271374	1080093
4016	271440	1080018
4017	271507	1079946
4018	271568	1079853
4019	271641	1079807
4020	271720	1079785
4021	271788	1079722
4022	271863	1079684
4023	271922	1079581
4024	271988	1079508
4025	272057	1079444
4026	272118	1079352
4027	272186	1079286
4028	272253	1079216
4029	272321	1079148
4030	272389	1079083
4031	272451	1078996
4032	272520	1078933
4033	272586	1078859
4034	272660	1078814
4035	272732	1078767
4036	272804	1078717
4037	272876	1078667
4038	272945	1078602
4039	273014	1078542
4040	273082	1078476
4041	273153	1078422
4042	273217	1078341
4043	273288	1078287
4044	273349	1078194
4045	273415	1078121
4046	273486	1078066
4047	273556	1078007
4048	273629	1077960
4049	273691	1077871
4050	273758	1077802
4051	273827	1077738
4052	273896	1077678
4053	273967	1077624
4054	274033	1077550
4055	274099	1077474
4056	274164	1077398
4057	274235	1077344
4058	274309	1077302
4059	274377	1077237
4060	274441	1077153
4061	274504	1077066
4062	274566	1076978
4063	274642	1076945
4064	274710	1076877
4065	274779	1076818
4066	274846	1076746
4067	274908	1076658
4068	274977	1076594
4069	275046	1076534
4070	275109	1076448
4071	275174	1076368
4072	275245	1076316
4073	275314	1076252
4074	275383	1076191
4075	275446	1076105
4076	275515	1076045
4077	275585	1075985
4078	275656	1075933
4079	275720	1075848
4080	275783	1075764
4081	275846	1075680
4082	275918	1075627
4083	275980	1075541
4084	276050	1075481
4085	276111	1075387
4086	276177	1075316
4087	276242	1075237
4088	276304	1075149
4089	276375	1075093
4090	276437	1075006
4091	276510	1074957
4092	276576	1074882
4093	276643	1074815
4094	276714	1074758
4095	276775	1074668
4096	276838	1074580
4097	276906	1074516
4098	276973	1074447
4099	277030	1074337
4100	277097	1074269
4101	277171	1074224
4102	277245	1074182
4103	277317	1074131
4104	277383	1074057
4105	277454	1074005
4106	277518	1073924
4107	277585	1073852
4108	277644	1073750
4109	277709	1073675
4110	277773	1073594
4111	277839	1073519
4112	277911	1073469
4113	277980	1073409
4114	278061	1073390
4115	278124	1073306
4116	278191	1073238
4117	278255	1073153
4118	278314	1073055
4119	278388	1073010
4120	278451	1072927
4121	278518	1072858
4122	278589	1072804
4123	278659	1072745
4124	278728	1072681
4125	278795	1072613
4126	278863	1072547
4127	278929	1072474
4128	278996	1072404
4129	279068	1072352
4130	279142	1072308
4131	279209	1072241
4132	279273	1072158
4133	279343	1072099
4134	279410	1072028
4135	279479	1071968
4136	279548	1071908
4137	279612	1071826
4138	279680	1071759
4139	279750	1071701
4140	279820	1071642
4141	279892	1071593
4142	279961	1071529
4143	280030	1071466
4144	280098	1071400
4145	280167	1071338
4146	280239	1071289
4147	280303	1071207
4148	280363	1071112
4149	280429	1071039
4150	280498	1070974
4151	280562	1070893
4152	280633	1070839
4153	280700	1070770
4154	280761	1070679
4155	280829	1070612
4156	280904	1070574
4157	280966	1070484
4158	281037	1070429
4159	281108	1070372
4160	281170	1070285
4161	281243	1070238
4162	281300	1070129
4163	281367	1070061
4164	281434	1069991
4165	281496	1069904
4166	281559	1069819
4167	281629	1069760
4168	281697	1069693
4169	281765	1069626
4170	281837	1069578
4171	281911	1069532
4172	281973	1069445
4173	282040	1069373
4174	282111	1069322
4175	282183	1069271
4176	282245	1069183
4177	282312	1069112
4178	282381	1069050
4179	282447	1068974
4180	282509	1068886
4181	282571	1068797
4182	282637	1068725
4183	282713	1068690
4184	282782	1068628
4185	282857	1068587
4186	282922	1068511
4187	282983	1068417
4188	283043	1068322
4189	283106	1068238
4190	283166	1068141
4191	283235	1068077
4192	283304	1068018
4193	283372	1067951
4194	283427	1067837
4195	283492	1067757
4196	283566	1067716
4197	283636	1067658
4198	283705	1067595
4199	283775	1067537
4200	283841	1067463
4201	283908	1067391
4202	283978	1067336
4203	284041	1067249
4204	284103	1067160
4205	284175	1067112
4206	284246	1067054
4207	284304	1066951
4208	284364	1066855
4209	284427	1066771
4210	284501	1066729
4211	284567	1066656
4212	284629	1066566
4213	284699	1066508
4214	284770	1066454
4215	284843	1066405
4216	284918	1066365
4217	284994	1066329
4218	285057	1066246
4219	285129	1066195
4220	285201	1066142
4221	285269	1066076
4222	285339	1066020
4223	285409	1065961
4224	285479	1065903
4225	285549	1065844
4226	285620	1065787
4227	285681	1065698
4228	285748	1065626
4229	285816	1065562
4230	285884	1065495
4231	285950	1065423
4232	286021	1065369
4233	286087	1065294
4234	286159	1065243
4235	286225	1065171
4236	286293	1065103
4237	286363	1065045
4238	286436	1064997
4239	286508	1064947
4240	286576	1064880
4241	286640	1064800
4242	286709	1064736
4243	286778	1064675
4244	286846	1064610
4245	286917	1064556
4246	286988	1064499
4247	287056	1064432
4248	287120	1064352
4249	287192	1064301
4250	287261	1064238
4251	287334	1064191
4252	287401	1064121
4253	287466	1064043
4254	287532	1063970
4255	287596	1063890
4256	287666	1063832
4257	287735	1063769
4258	287797	1063682
4259	287859	1063594
4260	287929	1063536
4261	288002	1063485
4262	288070	1063422
4263	288134	1063341
4264	288196	1063252
4265	288270	1063207
4266	288342	1063158
4267	288409	1063086
4268	288478	1063026
4269	288540	1062937
4270	288610	1062880
4271	288679	1062815
4272	288746	1062746
4273	288815	1062683
4274	288886	1062630
4275	288957	1062573
4276	289029	1062524
4277	289098	1062459
4278	289170	1062408
4279	289229	1062310
4280	289298	1062247
4281	289367	1062185
4282	289433	1062112
4283	289509	1062075
4284	289574	1061999
4285	289648	1061954
4286	289720	1061902
4287	289787	1061834
4288	289843	1061723
4289	289910	1061655
4290	289987	1061619
4291	290061	1061576
4292	290132	1061519
4293	290202	1061462
4294	290268	1061390
4295	290336	1061322
4296	290398	1061236
4297	290470	1061183
4298	290536	1061112
4299	290606	1061051
4300	290671	1060974
4301	290739	1060908
4302	290805	1060833
4303	290870	1060757
4304	290933	1060673
4305	290995	1060586
4306	291063	1060520
4307	291134	1060463
4308	291204	1060406
4309	291274	1060346
4310	291345	1060292
4311	291416	1060236
4312	291479	1060153
4313	291548	1060091
4314	291610	1060002
4315	291680	1059944
4316	291746	1059869
4317	291816	1059812
4318	291884	1059744
4319	291956	1059692
4320	292024	1059626
4321	292089	1059550
4322	292152	1059468
4323	292226	1059421
4324	292299	1059375
4325	292370	1059320
4326	292434	1059237
4327	292499	1059162
4328	292559	1059068
4329	292629	1059007
4330	292695	1058932
4331	292766	1058877
4332	292826	1058785
4333	292892	1058709
4334	292960	1058644
4335	293026	1058570
4336	293088	1058485
4337	293158	1058426
4338	293225	1058356
4339	293295	1058296
4340	293365	1058238
4341	293433	1058171
4342	293504	1058118
4343	293561	1058011
4344	293628	1057942
4345	293697	1057877
4346	293761	1057796
4347	293831	1057738
4348	293904	1057691
4349	293975	1057634
4350	294045	1057576
4351	294108	1057492
4352	294169	1057400
4353	294230	1057310
4354	294294	1057230
4355	294355	1057139
4356	294427	1057085
4357	294498	1057033
4358	294560	1056943
4359	294629	1056882
4360	294701	1056831
4361	294771	1056771
4362	294838	1056700
4363	294910	1056648
4364	294980	1056589
4365	295050	1056533
4366	295112	1056444
4367	295173	1056353
4368	295243	1056294
4369	295308	1056217
4370	295375	1056146
4371	295442	1056078
4372	295501	1055978
4373	295566	1055902
4374	295627	1055812
4375	295685	1055712
4376	295760	1055668
4377	295826	1055598
4378	295891	1055520
4379	295952	1055430
4380	296018	1055354
4381	296086	1055289
4382	296150	1055209
4383	296213	1055126
4384	296277	1055044
4385	296344	1054974
4386	296402	1054873
4387	296470	1054806
4388	296534	1054727
4389	296600	1054654
4390	296669	1054593
4391	296739	1054532
4392	296801	1054445
4393	296863	1054359
4394	296937	1054315
4395	297004	1054243
4396	297066	1054158
4397	297140	1054111
4398	297212	1054059
4399	297282	1054002
4400	297346	1053922
4401	297414	1053856
4402	297477	1053771
4403	297546	1053709
4404	297610	1053630
4405	297680	1053571
4406	297752	1053517
4407	297829	1053484
4408	297892	1053400
4409	297964	1053347
4410	298029	1053273
4411	298102	1053223
4412	298176	1053179
4413	298243	1053109
4414	298315	1053058
4415	298382	1052988
4416	298449	1052916
4417	298518	1052855
4418	298593	1052813
4419	298663	1052755
4420	298731	1052688
4421	298805	1052643
4422	298876	1052590
4423	298933	1052484
4424	299003	1052425
4425	299070	1052356
4426	299141	1052300
4427	299206	1052223
4428	299274	1052155
4429	299335	1052064
4430	299401	1051994
4431	299469	1051925
4432	299533	1051848
4433	299598	1051771
4434	299656	1051670
4435	299728	1051618
4436	299800	1051563
4437	299868	1051499
4438	299943	1051457
4439	300009	1051383
4440	300072	1051300
4441	300146	1051254
4442	300213	1051187
4443	300281	1051119
4444	300343	1051033
4445	300406	1050949
4446	300469	1050867
4447	300537	1050799
4448	300602	1050723
4449	300672	1050665
4450	300738	1050590
4451	300811	1050544
4452	300883	1050492
4453	300953	1050433
4454	301018	1050355
4455	301085	1050285
4456	301157	1050233
4457	301224	1050163
4458	301295	1050107
4459	301361	1050035
4460	301425	1049953
4461	301497	1049902
4462	301567	1049844
4463	301629	1049755
4464	301696	1049689
4465	301769	1049639
4466	301835	1049566
4467	301899	1049486
4468	301973	1049442
4469	302034	1049350
4470	302105	1049293
4471	302172	1049225
4472	302233	1049135
4473	302306	1049084
4474	302371	1049008
4475	302435	1048929
4476	302498	1048844
4477	302563	1048769
4478	302631	1048704
4479	302698	1048633
4480	302761	1048550
4481	302832	1048493
4482	302908	1048456
4483	302980	1048405
4484	303056	1048367
4485	303123	1048295
4486	303188	1048219
4487	303246	1048118
4488	303310	1048039
4489	303370	1047945
4490	303440	1047886
4491	303503	1047804
4492	303575	1047751
4493	303645	1047691
4494	303718	1047641
4495	303781	1047560
4496	303845	1047480
4497	303908	1047395
4498	303976	1047328
4499	304040	1047250
4500	304104	1047169
4501	304170	1047097
4502	304238	1047033
4503	304303	1046955
4504	304369	1046881
4505	304433	1046801
4506	304501	1046736
4507	304573	1046684
4508	304637	1046605
4509	304703	1046530
4510	304774	1046474
4511	304846	1046423
4512	304915	1046361
4513	304981	1046286
4514	305047	1046213
4515	305118	1046158
4516	305182	1046077
4517	305241	1045981
4518	305313	1045929
4519	305388	1045888
4520	305461	1045839
4521	305534	1045791
4522	305595	1045698
4523	305655	1045606
4524	305718	1045523
4525	305785	1045452
4526	305859	1045407
4527	305929	1045348
4528	305995	1045277
4529	306062	1045206
4530	306131	1045145
4531	306203	1045092
4532	306272	1045030
4533	306343	1044974
4534	306417	1044927
4535	306487	1044869
4536	306553	1044795
4537	306620	1044725
4538	306694	1044679
4539	306764	1044621
4540	306831	1044550
4541	306896	1044475
4542	306962	1044402
4543	307025	1044320
4544	307091	1044244
4545	307154	1044162
4546	307221	1044093
4547	307293	1044039
4548	307356	1043957
4549	307430	1043913
4550	307501	1043855
4551	307565	1043775
4552	307625	1043682
4553	307696	1043626
4554	307760	1043546
4555	307824	1043469
4556	307889	1043392
4557	307959	1043331
4558	308019	1043240
4559	308095	1043201
4560	308164	1043138
4561	308229	1043062
4562	308291	1042975
4563	308358	1042906
4564	308423	1042830
4565	308490	1042761
4566	308563	1042711
4567	308634	1042654
4568	308701	1042585
4569	308770	1042522
4570	308842	1042468
4571	308908	1042397
4572	308971	1042314
4573	309031	1042220
4574	309106	1042178
4575	309182	1042140
4576	309246	1042058
4577	309315	1041998
4578	309380	1041920
4579	309444	1041839
4580	309521	1041804
4581	309594	1041755
4582	309665	1041700
4583	309740	1041657
4584	309806	1041584
4585	309876	1041527
4586	309938	1041440
4587	310002	1041358
4588	310068	1041285
4589	310137	1041223
4590	310208	1041167
4591	310279	1041111
4592	310352	1041062
4593	310418	1040990
4594	310492	1040943
4595	310556	1040865
4596	310634	1040830
4597	310701	1040763
4598	310772	1040705
4599	310837	1040630
4600	310904	1040558
4601	310973	1040498
4602	311038	1040421
4603	311103	1040346
4604	311171	1040277
4605	311231	1040184
4606	311304	1040137
4607	311367	1040054
4608	311429	1039966
4609	311499	1039909
4610	311560	1039819
4611	311623	1039735
4612	311686	1039654
4613	311753	1039584
4614	311818	1039506
4615	311884	1039435
4616	311948	1039355
4617	312013	1039280
4618	312081	1039214
4619	312151	1039155
4620	312218	1039083
4621	312292	1039037
4622	312363	1038981
4623	312430	1038911
4624	312501	1038857
4625	312565	1038778
4626	312627	1038691
4627	312702	1038646
4628	312763	1038559
4629	312829	1038485
4630	312892	1038401
4631	312962	1038344
4632	313027	1038268
4633	313097	1038209
4634	313168	1038150
4635	313233	1038076
4636	313295	1037990
4637	313365	1037930
4638	313428	1037848
4639	313500	1037795
4640	313567	1037724
4641	313627	1037631
4642	313696	1037568
4643	313762	1037496
4644	313831	1037432
4645	313901	1037374
4646	313960	1037277
4647	314025	1037202
4648	314091	1037131
4649	314157	1037057
4650	314223	1036983
4651	314291	1036920
4652	314360	1036856
4653	314431	1036800
4654	314498	1036730
4655	314558	1036638
4656	314626	1036570
4657	314687	1036481
4658	314754	1036413
4659	314817	1036331
4660	314880	1036248
4661	314945	1036172
4662	315012	1036103
4663	315082	1036044
4664	315148	1035971
4665	315208	1035879
4666	315279	1035822
4667	315346	1035752
4668	315410	1035673
4669	315472	1035586
4670	315539	1035516
4671	315604	1035441
4672	315675	1035387
4673	315742	1035317
4674	315805	1035233
4675	315868	1035150
4676	315938	1035093
4677	316001	1035009
4678	316075	1034963
4679	316147	1034908
4680	316212	1034834
4681	316283	1034777
4682	316344	1034690
4683	316413	1034626
4684	316477	1034547
4685	316546	1034484
4686	316610	1034405
4687	316679	1034341
4688	316740	1034253
4689	316805	1034177
4690	316874	1034114
4691	316936	1034027
4692	316998	1033943
4693	317061	1033861
4694	317126	1033786
4695	317194	1033718
4696	317257	1033637
4697	317319	1033549
4698	317383	1033471
4699	317458	1033429
4700	317529	1033372
4701	317601	1033319
4702	317671	1033260
4703	317746	1033215
4704	317810	1033138
4705	317879	1033073
4706	317948	1033011
4707	318015	1032943
4708	318083	1032876
4709	318144	1032788
4710	318214	1032728
4711	318286	1032674
4712	318358	1032621
4713	318426	1032555
4714	318497	1032500
4715	318555	1032399
4716	318629	1032354
4717	318692	1032270
4718	318762	1032211
4719	318832	1032151
4720	318900	1032087
4721	318968	1032022
4722	319035	1031950
4723	319096	1031861
4724	319165	1031798
4725	319223	1031700
4726	319289	1031628
4727	319352	1031546
4728	319422	1031486
4729	319485	1031405
4730	319547	1031318
4731	319610	1031238
4732	319684	1031188
4733	319746	1031103
4734	319815	1031043
4735	319877	1030955
4736	319943	1030882
4737	320002	1030787
4738	320069	1030719
4739	320134	1030644
4740	320205	1030588
4741	320264	1030493
4742	320327	1030412
4743	320392	1030336
4744	320461	1030272
4745	320534	1030222
4746	320602	1030155
4747	320666	1030075
4748	320727	1029989
4749	320794	1029919
